City,County,Name,Phone,Street1,full_address,latitude,longitude
Texarkana,Miller,College Hill Drug,870-772-6969,100 East St,"100 East St, Texarkana, Miller, AR",33.41985,-94.029984
Hot Springs,Garland,Fountain Lake Family Pharmacy,501-547-3400,4517 Park Ave,"4517 Park Ave, Hot Springs, Garland, AR",34.57679781219941,-92.983915107786
Hot Springs Village,Garland,Village Healthmart #1,501-922-0777,4440 N. HWY 7,"4440 N. HWY 7, Hot Springs Village, Garland, AR",34.654725,-93.055695
Berryville,Carroll,Mercy Hospital Berryville,870-423-5270,214 Carter St.,"214 Carter St., Berryville, Carroll, AR",36.3586688,-93.55187034614272
Jonesboro,Craighead,The Medicine Shoppe #0618,870-935-1340,325 Southwest Drive,"325 Southwest Drive, Jonesboro, Craighead, AR",35.815514285956944,-90.71190311854096
OZARK,Franklin,MEDI-QUIK PHARMACY,479-667-4145,810 W COMMERCIAL ST,"810 W COMMERCIAL ST, OZARK, Franklin, AR",35.48767435722248,-93.83320197008166
Paragould,Greene,Oak Grove Rx Express,870-586-9200,4763 Hwy 135 North,"4763 Hwy 135 North, Paragould, Greene, AR",36.11535,-90.50909
Dierks,Howard,Dierks Pharmacy,870-286-3131,323 Main St,"323 Main St, Dierks, Howard, AR",33.615297,-92.064893
CONWAY,Faulkner,BAKER DRUG STORE,501-329-5626,924 FRONT ST,"924 FRONT ST, CONWAY, Faulkner, AR",35.090953430585785,-92.44086921026758
Springdale,Washington,Westside Family Pharmacy,479-756-3232,3819 W Sunset,"3819 W Sunset, Springdale, Washington, AR",36.174829,-94.172619
Greenbrier,Faulkner,Greenbrier Pharmacy Inc,501-402-4906,61A South Broadview St,"61A South Broadview St, Greenbrier, Faulkner, AR",35.23085239228725,-92.38802090165984
Marianna,Arkansas,Dean's Pharmacy #3,870-295-4100,311 W. Chestnut Street,"311 W. Chestnut Street, Marianna, Arkansas, AR",34.774457,-90.7661477518606
Stuttgart,Arkansas,Dean's Pharmacy #2,870-672-4790,102 E. 22nd,"102 E. 22nd, Stuttgart, Arkansas, AR",34.47929367676768,-91.55300386868689
DeWitt,Arkansas,Dean's Pharmacy,870-946-2381,1640 S. Whitehead Drive,"1640 S. Whitehead Drive, DeWitt, Arkansas, AR",34.27806176349345,-91.33896659076392
CAVE CITY,Sharp,CAVE CITY PHARMACY,870-283-5589,301 S MAIN STREET,"301 S MAIN STREET, CAVE CITY, Sharp, AR",35.961435789670205,-91.5497745055829
Paragould,Greene,Hyde Pharmacy Inc,870-239-4036,1001 W. Kingshighway,"1001 W. Kingshighway, Paragould, Greene, AR",36.052765,-90.499214
Bentonville,Benton,Women's Health Associates of NWA,479-876-8111,500 SE Plaza Ave,"500 SE Plaza Ave, Bentonville, Benton, AR",36.33468777141324,-94.2019734447116
BATESVILLE,Independence,Econo-Mart Pharmacy,870-793-4179,1595 HARRISON STREET,"1595 HARRISON STREET, BATESVILLE, Independence, AR",35.769695612244895,-91.63709397959184
Ozark,Franklin,Village Pharmacy,479-667-2101,500 W Commercial St,"500 W Commercial St, Ozark, Franklin, AR",35.487221,-93.829363
Jonesboro,Arkansas,"West End Associates, Inc (DBA Soo's West End Pharmacy)",870-932-4742,619 W. Nettleton Avenue,"619 W. Nettleton Avenue, Jonesboro, Arkansas, AR",35.828569,-90.712182
NEWARK,Independence,NEWARK PHARMACY,870-799-3411,503 VINE ST,"503 VINE ST, NEWARK, Independence, AR",35.70220230327686,-91.44833607435672
LITTLE ROCK,Pulaski,"THE DRUG STORE, INC",501-223-2636,11121 N. RODNEY PARHAM,"11121 N. RODNEY PARHAM, LITTLE ROCK, Pulaski, AR",34.7715184,-92.3957528
Monticello,Drew,Drew Memorial,870-367-2411,778 Scogin Drive,"778 Scogin Drive, Monticello, Drew, AR",33.61062,-91.816689650898
North Little Rock,Pulaski,Medicine Man Pharmacy-Springhill,501-476-3514,3201 Springhill Dr.,"3201 Springhill Dr., North Little Rock, Pulaski, AR",34.781235,-92.217487
Fayetteville,Washington,Live+Well Pharmacy,479-527-9355,767 W North St,"767 W North St, Fayetteville, Washington, AR",36.07713185,-94.1705482
lowell,Benton,Lowell Pharmacy,479-770-0111,114 harrison ave,"114 harrison ave, lowell, Benton, AR",36.25280857142857,-94.13549514285714
Bentonville,Benton,Live+Well Pharmacy,479-271-9355,3500 SW Regional Airport Blvd,"3500 SW Regional Airport Blvd, Bentonville, Benton, AR",36.31534217604148,-94.30307718899564
Springdale,Washington,Community Clinic NWA - Mobile Health Unit,855-438-2280,610 E Emma Ave,"610 E Emma Ave, Springdale, Washington, AR",36.18522065,-94.12404222851868
Prairie Grove,Washington,Community Clinic NWA - Prairie Grove School Based Health C,855-438-2280,801 Viney Grove Road,"801 Viney Grove Road, Prairie Grove, Washington, AR",35.9841405,-94.3258879
Springdale,Washington,Community Clinic NWA - Parson Hills School Based Health Ce,855-438-2280,2328 Cardinal Dr,"2328 Cardinal Dr, Springdale, Washington, AR",36.17180195291439,-94.10610671575348
Fayetteville,Washington,Community Clinic NWA - Owl Creek School Based Health Cente,855-438-2280,375 N. Rupple Road,"375 N. Rupple Road, Fayetteville, Washington, AR",36.0696541,-94.21946993897656
Springdale,Washington,Community Clinic NWA - George School Based Health Center,855-438-2280,2878 S. Powell Street,"2878 S. Powell Street, Springdale, Washington, AR",36.15996535714286,-94.12590535714286
Springdale,Washington,Community Clinic NWA - Jones School Based Health Center,855-438-2280,900 S. Powell Street,"900 S. Powell Street, Springdale, Washington, AR",36.1600565924224,-94.12602933043291
Springdale,Washington,Community Clinic NWA - Elmdale School Based Health Center,855-438-2280,420 North West End,"420 North West End, Springdale, Washington, AR",36.190674,-94.14848602434172
Siloam Springs,Benton,Community Clinic NWA - Panther School Based Health Center,855-438-2280,1500 North Mt. Olive,"1500 North Mt. Olive, Siloam Springs, Benton, AR",36.1967469,-94.5425213
Siloam Springs,Benton,Community Clinic NWA - Siloam Springs,855-438-2280,500 S Mt Olive St.,"500 S Mt Olive St., Siloam Springs, Benton, AR",36.1811748,-94.54211158127872
Fayetteville,Washington,Community Clinic NWA - Fayetteville,855-438-2280,3162 W. MLK Jr. Blvd.,"3162 W. MLK Jr. Blvd., Fayetteville, Washington, AR",33.626517,-92.08063
Rogers,Benton,Community Clinic NWA - Rogers,855-438-2280,1233 W. Poplar Street,"1233 W. Poplar Street, Rogers, Benton, AR",36.3323116,-94.1339876
Springdale,Washington,Community Clinic NWA - Springdale,855-438-2280,610 E. Emma Ave,"610 E. Emma Ave, Springdale, Washington, AR",36.18522065,-94.12404222851868
Pea Ridge,Benton,Community Clinic NWA - Pea Ridge School Based Health Cente,855-438-2280,1923 W Pickens Rd,"1923 W Pickens Rd, Pea Ridge, Benton, AR",36.453753,-94.134312
Fayetteville,Washington,"Rainbow Pediatric Clinic, PA",479-966-4664,3159 E Mission Blvd,"3159 E Mission Blvd, Fayetteville, Washington, AR",36.08785285,-94.11614013445192
Conway,Faulkner,"Conway Medical Park Pharmacy, LLC",501-358-6212,650 United Drive,"650 United Drive, Conway, Faulkner, AR",35.058086527835016,-92.42100197412358
SPRINGDALE,Washington,COMMUNITY PHARMACY OF SPRINGDALE,479-750-2220,400 W EMMA AVENUE,"400 W EMMA AVENUE, SPRINGDALE, Washington, AR",36.18543855,-94.13434241331908
Mountain View,Stone,Mitchell's Main Street Pharmacy,870-269-3253,214 East Main,"214 East Main, Mountain View, Stone, AR",35.86795,-92.115321
North Little Rock,Pulaski,Medicine Man Pharmacy,501-758-7581,2520 Main St,"2520 Main St, North Little Rock, Pulaski, AR",34.750971451486954,-92.26901574796692
Dardanelle,Yell,Rose Drug of Dardanelle,479-229-4040,1176 State Hwy 22 West,"1176 State Hwy 22 West, Dardanelle, Yell, AR",35.22295,-93.16575
Searcy,White,SJD Pharmacy Inc DBA Medic Sav - On Drug,501-268-4121,2806 E. Race,"2806 E. Race, Searcy, White, AR",35.250603560171406,-91.70368410510584
Van Buren,Crawford,Mercy COVID Vaccine Clinic Northridge,479-314-6334,120 Northridge Drive,"120 Northridge Drive, Van Buren, Crawford, AR",35.47591220612596,-94.3588420656648
Waldron,Scott,Mercy Family Practice Waldron,479-637-2136,1331 W 6th St,"1331 W 6th St, Waldron, Scott, AR",34.89669725503356,-94.10581223489932
Booneville,Logan,FTSMMC CCC Vaccine Booneville,479-314-6334,880 West Main,"880 West Main, Booneville, Logan, AR",35.140302,-93.935173
Fort Smith,Sebastian,Mercy COVID Vaccine Clinic Fort Smith,479-314-6334,7200 Zero Street,"7200 Zero Street, Fort Smith, Sebastian, AR",35.32580405,-94.35564182326073
Fort Smith,Sebastian,Mercy Convenient Care River Valley,479-709-8686,3505 S. 79th St,"3505 S. 79th St, Fort Smith, Sebastian, AR",35.34795390005437,-94.34516834069578
Fort Smith,Sebastian,Mercy Clinic Primary Care Zero Street,479-573-3082,1400 Zero Street,"1400 Zero Street, Fort Smith, Sebastian, AR",35.32800806060606,-94.42013359595958
Fort Smith,Sebastian,Mercy Clinic Pediatrics Tower West,479-274-3500,6801 Rogers Ave,"6801 Rogers Ave, Fort Smith, Sebastian, AR",35.35690095,-94.35768090770516
Fort Smith,Sebastian,Mercy Clinic Pediatrics Fort Smith,479-274-3500,3224 S. 70th,"3224 S. 70th, Fort Smith, Sebastian, AR",35.35149632699211,-94.3558249847491
Fort Smith,Sebastian,Mercy Clinic Primary Care Cliff Drive,479-274-6000,3700 Cliff Drive,"3700 Cliff Drive, Fort Smith, Sebastian, AR",35.34375005,-94.39234612637428
Fort Smith,Sebastian,Mercy Clinic Primary Care Free Ferry,479-221-9922,1000 S. Waldron Rd,"1000 S. Waldron Rd, Fort Smith, Sebastian, AR",35.3636042494482,-94.37285038273724
Fort Smith,Sebastian,Mercy Clinic Primary Care Hope Campus,479-221-9922,301 South E St Suite A,"301 South E St Suite A, Fort Smith, Sebastian, AR",35.37971,-94.430933
Barling,Sebastian,Mercy Clinic Primary Care Chaffee Crossing,479-431-3500,7003 Chad Colley Blvd,"7003 Chad Colley Blvd, Barling, Sebastian, AR",35.31766785863966,-94.31642061173244
Ozark,Franklin,Mercy Clinic Family Medicine Ozark,479-667-1590,201 S 7th Street,"201 S 7th Street, Ozark, Franklin, AR",35.486577,-93.832152
Ozark,Franklin,FTSMMC CCC Vaccine Ozark,479-314-6334,801 West River,"801 West River, Ozark, Franklin, AR",34.192599,-92.08117
Greenwood,Sebastian,Mercy Clinic Primary Care Greenwood,479-996-4111,20 N Aster,"20 N Aster, Greenwood, Sebastian, AR",35.21322455000001,-94.25428245110156
Fort Smith,Sebastian,Mercy Clinic Internal Medicine Tower West,479-274-4100,6801 Rogers Ave,"6801 Rogers Ave, Fort Smith, Sebastian, AR",35.35690095,-94.35768090770516
Clarksville,Johnson,Mercy Clinic Primary Care Clarksville,479-705-2124,#2 Medicine Drive,"#2 Medicine Drive, Clarksville, Johnson, AR",35.461293,-93.445566
Van Buren,Crawford,Mercy Clinic Family Medicine Van Buren,479-314-4000,2800 Fayetteville Road,"2800 Fayetteville Road, Van Buren, Crawford, AR",35.477715,-94.355912
Fort Smith,Sebastian,Mercy Clinic Primary Care Dallas Street,479-314-4940,7800 Dallas Street,"7800 Dallas Street, Fort Smith, Sebastian, AR",35.354983,-94.350847
Fort Smith,Sebastian,Mercy Clinic Occupational Medicine,479-274-6350,4300 Regions Park Drive,"4300 Regions Park Drive, Fort Smith, Sebastian, AR",35.325333,-94.386847
Mansfield,Sebastian,Mercy Clinic Family Medicine Mansfield,479-928-4404,100 N. Walnut,"100 N. Walnut, Mansfield, Sebastian, AR",35.059161,-94.246771
Magazine,Logan,Mercy Clinic Family Medicine Magazine,479-969-8768,351B E. Priddy Street,"351B E. Priddy Street, Magazine, Logan, AR",35.14981609081136,-93.80185085063113
Booneville,Logan,Mercy Clinic Family Medicine Booneville,479-675-2455,128 Daniel Ave,"128 Daniel Ave, Booneville, Logan, AR",34.05892,-90.985199
Fort Smith,Sebastian,River Valley Orthopedic Hospital,479-709-6700,3501 W E Knight Drive,"3501 W E Knight Drive, Fort Smith, Sebastian, AR",35.34769753726094,-94.34371328301012
Fort Smith,Sebastian,Mercy Hospital Fort Smith,479-314-6142,7301 Rogers Ave,"7301 Rogers Ave, Fort Smith, Sebastian, AR",35.3557597,-94.35358042549282
Perryville,Perry,Roland Drug Store #1,501-889-5111,112 Houston Ave,"112 Houston Ave, Perryville, Perry, AR",35.01062558965402,-92.80002989263492
Fort Smith,Sebastian,Baptist Health Fort Smith,479-441-5238,1001 Towson Ave,"1001 Towson Ave, Fort Smith, Sebastian, AR",35.3753217,-94.4195416103866
Conway,Faulkner,Baptist Health Medical Center-Conway,501-585-2600,1555 Exchange Ave,"1555 Exchange Ave, Conway, Faulkner, AR",35.061246209362366,-92.41828640251902
Heber Springs,Cleburne,Baptist Health Medical Center Heber Springs,501-887-3238,1800 Bypass Rd,"1800 Bypass Rd, Heber Springs, Cleburne, AR",35.503511,-91.997892
N Little Rock,Pulaski,Baptist Health Medical Center-NLR,501-202-3043,3333 Springhill Dr,"3333 Springhill Dr, N Little Rock, Pulaski, AR",34.78444895,-92.22273388821684
Malvern,Hot Spring,Baptist Health Medical Center -Hot Spring County,501-332-1000,1001 Schneider Drive,"1001 Schneider Drive, Malvern, Hot Spring, AR",34.358098049999995,-92.78571755528571
Arkadelphia,Clark,Baptist Health Medical Center - Arkadelphia,870-245-1260,3050 Twin Rivers Dr,"3050 Twin Rivers Dr, Arkadelphia, Clark, AR",34.1225135,-93.08915940481764
Waldron,Scott,Mercy Hospital Waldron,479-790-3863,1341 W 6th Street,"1341 W 6th Street, Waldron, Scott, AR",34.8966995704698,-94.1059052885906
Paris,Logan,Mercy Hospital Paris,479-963-6101,500 E Academy St,"500 E Academy St, Paris, Logan, AR",35.2891502,-93.7249619
Pine Bluff,Jefferson,Jefferson Regional Urgent Care,870-541-8681,4201 South Mulberry,"4201 South Mulberry, Pine Bluff, Jefferson, AR",34.186876,-92.015492
Pine Bluff,Jefferson,Health Works / Jefferson Regional Medical Center Outpatien,870-536-6600,I-530 Medical Mall; 4747 Dusty Lake Drive,"I-530 Medical Mall; 4747 Dusty Lake Drive, Pine Bluff, Jefferson, AR",34.192767,-92.056215
Pine Bluff,Jefferson,Jefferson Regional Medical Center,870-541-7908,1600 West 40th Ave,"1600 West 40th Ave, Pine Bluff, Jefferson, AR",34.18804475,-92.01778763263852
Little Rock,Pulaski,Remedy Drug,501-313-4480,8511 W. Markham,"8511 W. Markham, Little Rock, Pulaski, AR",34.75246145,-92.36946780547652
Fort Smith,Sebastian,Laws Drug Store,479-452-6841,6802 Rogers Avenue,"6802 Rogers Avenue, Fort Smith, Sebastian, AR",35.355641625000004,-94.35776475
Paragould,Greene,Prescriptions Corner Drug,870-239-9535,320 West Kingshighway,"320 West Kingshighway, Paragould, Greene, AR",36.05232,-90.48962
Paragould,Greene,Arkansas Methodist Medical Center,870-239-7861,900 West Kingshighway,"900 West Kingshighway, Paragould, Greene, AR",36.051794,-90.498422
NEWPORT,Jackson,DARLING PHARMACY,870-523-5888,1303 MCLAIN ST,"1303 MCLAIN ST, NEWPORT, Jackson, AR",35.60811088106572,-91.2639728614864
Wynne,Cross,CrossRidge Community Hospital,870-208-6012,310 S Falls Blvd,"310 S Falls Blvd, Wynne, Cross, AR",35.2197119,-90.78641838163368
Helena,Phillips,Hickory Hill Pharmacy,870-338-8351,109 Hickory Hill Drive,"109 Hickory Hill Drive, Helena, Phillips, AR",34.536835,-90.618443
Little Rock,Pulaski,Tanglewood Drugstore,501-664-4444,6815 Cantrell Road,"6815 Cantrell Road, Little Rock, Pulaski, AR",34.76852714443992,-92.35114907570792
Malvern,Hot Spring,Community Care RX LLC,501-229-1446,1606 Martin Luther King BLVD,"1606 Martin Luther King BLVD, Malvern, Hot Spring, AR",34.38247506060606,-92.8278846060606
CLARENDON,Monroe,"MID-DELTA HEALTH SYSTEMS, INC",870-747-3381,245 MADISON,"245 MADISON, CLARENDON, Monroe, AR",34.69275152937728,-91.31266565190792
Morrilton,Conway,CHI St. Vincent Morrilton,501-977-2453,4 Hospital Drive,"4 Hospital Drive, Morrilton, Conway, AR",35.1678311,-92.7213146633992
Hot Springs,Garland,CHI St. Vincent Hot Springs,501-622-1076,300 Werner Street,"300 Werner Street, Hot Springs, Garland, AR",34.467362699999995,-93.06722507102516
Sherwood,Pulaski,CHI St. Vincent North,501-552-7324,2515 Wildwood Ave,"2515 Wildwood Ave, Sherwood, Pulaski, AR",34.814360740371846,-92.20652891379092
Little Rock,Pulaski,CHI St. Vincent Infirmary,501-552-4888,2 St Vincent Circle,"2 St Vincent Circle, Little Rock, Pulaski, AR",34.75040245,-92.3387075145521
Gravette,Benton,Teasley Drug,479-787-5966,205 Atlanta SE,"205 Atlanta SE, Gravette, Benton, AR",36.42113755,-94.45132317518642
McGehee,Desha,McGehee Hospital,870-222-5600,900 South Third Street,"900 South Third Street, McGehee, Desha, AR",33.618318,-91.392169
Little Rock,Pulaski,Drug Emporium Pharmacy 240,501-223-2262,9112 Rodney Parham Road,"9112 Rodney Parham Road, Little Rock, Pulaski, AR",34.7715184,-92.3957528
Wynne,Cross,Wynne Medical Pharmacy,870-238-8531,718 South Falls Blvd,"718 South Falls Blvd, Wynne, Cross, AR",35.21822144022152,-90.7873594304211
ROGERS,Benton,ALLCARE PHARMACY - ROGERS,479-621-0400,216 SOUTH 13TH STREET,"216 SOUTH 13TH STREET, ROGERS, Benton, AR",36.3320516,-94.1350441
JONESBORO,Craighead,ALLCARE PHARMACY - JONESBORO,870-245-0207,1903 GRANT AVE,"1903 GRANT AVE, JONESBORO, Craighead, AR",35.81823749046131,-90.68388241778987
FORT SMITH,Sebastian,ALLCARE PHARMACY - FORT SMITH,877-420-9400,3409 WHEELER AVENUE,"3409 WHEELER AVENUE, FORT SMITH, Sebastian, AR",35.350216352426045,-94.42671247243103
LITTLE ROCK,Pulaski,ALLCARE PHARMACY - LITTLE ROCK,877-420-9400,10620 COLONEL GLENN ROAD,"10620 COLONEL GLENN ROAD, LITTLE ROCK, Pulaski, AR",34.7126161104892,-92.39452976325988
ARKADELPHIA,Clark,ALLCARE PHARMACY - ARKADELPHIA,877-420-9400,521 MAIN STREET,"521 MAIN STREET, ARKADELPHIA, Clark, AR",34.11947824324516,-93.05275879594056
El Dorado,Union,Medical Center of South Arkansas,870-863-2000,700 West Grove Street,"700 West Grove Street, El Dorado, Union, AR",33.22087775,-92.6706667684732
Dumas,Desha,Dumas Family Pharmacy,870-382-0500,301 Hwy 65 South,"301 Hwy 65 South, Dumas, Desha, AR",33.88528,-91.48352
Camden,Ouachita,"Dani Cothern, MD Obstetrics & Gynecology",870-836-5738,476 Hospital Drive,"476 Hospital Drive, Camden, Ouachita, AR",33.57631474057916,-92.8348699534746
Camden,Ouachita,Doctor's Home Care,870-836-1287,726 California AVE SW,"726 California AVE SW, Camden, Ouachita, AR",33.57351387544393,-92.83541028774958
Camden,Ouachita,Family Clinic of Ouachita County,870-837-2530,415 Hospital Drive,"415 Hospital Drive, Camden, Ouachita, AR",33.57605563839893,-92.83429848663712
Stephens,Ouachita,Stephens Community Clinic,870-786-9114,113 Ruby Street,"113 Ruby Street, Stephens, Ouachita, AR",33.41163797959183,-93.07058313265306
Camden,Ouachita,Express Care Clinic,870-836-5013,415 Hospital Drive,"415 Hospital Drive, Camden, Ouachita, AR",33.57605563839893,-92.83429848663712
Camden,Ouachita,Ouachita County Medical Center,870-836-1296,638 California AVE SW,"638 California AVE SW, Camden, Ouachita, AR",33.5757017,-92.83684645566458
North Little Rock,Pulaski,Arkansas Pediatric Clinic Maumelle,501-664-4117,11749 Maumelle Blvd,"11749 Maumelle Blvd, North Little Rock, Pulaski, AR",34.82686573979074,-92.3895446499528
